Node Number = 48026				
20000.000000	10.000000	0
20000.000000	20.000000	0
20000.000000	30.000000	0
20000.000000	40.000000	0
20000.000000	50.000000	0
20000.000000	60.000000	0
20000.000000	70.000000	0
20000.000000	80.000000	0
20000.000000	90.000000	0
20000.000000	100.000000	0
20000.000000	110.000000	0
20000.000000	120.000000	0
20000.000000	130.000000	0
20000.000000	140.000000	0
20000.000000	150.000000	0
20000.000000	160.000000	0
20000.000000	170.000000	0
20000.000000	180.000000	0
20000.000000	190.000000	0
19992.200000	8.970000	0
20000.000000	0.000000	0
19992.125200	16.649791	0
19991.273800	25.849311	0
19991.308100	35.771051	0
19991.339900	45.749277	0
19991.339700	55.748245	0
19991.339700	65.748188	0
19991.339700	75.748131	0
19991.339700	85.748074	0
19991.339700	95.748014	0
19991.339700	105.747948	0
19991.339800	115.747847	0
19991.339800	125.747579	0
19991.340300	135.746550	0
19991.340800	145.742519	0
19991.378600	155.721542	0
19991.359500	165.741534	0
19991.421500	175.521479	0
19991.120000	184.850000	0
19991.440000	191.600000	0
20000.000000	200.000000	0
19990.000000	0.000000	0
19980.000000	0.000000	0
19981.420000	8.800000	0
19983.980000	17.190000	0
19982.590200	30.531023	0
19982.677600	40.673071	0
19982.630100	50.655359	0
19982.679600	60.685376	0
19982.679600	70.684979	0
19982.679600	80.684582	0
19982.679600	90.684186	0
19982.679600	100.683795	0
19982.679500	110.683424	0
19982.679400	120.683161	0
19982.679700	130.682984	0
19982.673400	140.684422	0
19982.691400	150.665937	0
19982.818000	160.597387	0
19982.464800	170.483981	0
19983.348300	179.844514	0
19983.410000	191.440000	0
19990.000000	200.000000	0
19970.000000	0.000000	0
19968.451100	8.564980	0
19974.790300	16.696280	0
19973.716000	26.225708	0
19974.072500	36.946788	0
19973.925800	46.887207	0
19974.002000	56.891202	0
19974.019500	66.908550	0
19974.019500	76.908387	0
19974.019500	86.908220	0
19974.019500	96.908034	0
19974.019600	106.907733	0
19974.019600	116.907090	0
19974.023300	126.902733	0
19974.031000	136.894375	0
19974.006300	146.887695	0
19974.071100	156.676201	0
19974.901300	165.544100	0
19972.802300	174.213665	0
19978.144300	183.565254	0
19975.779600	191.428816	0
19980.000000	200.000000	0
19960.000000	0.000000	0
19958.565300	8.673683	0
19966.230100	17.412902	0
19963.287300	25.944914	0
19966.442500	34.024500	0
19963.895600	44.088515	0
19965.370900	54.608557	0
19965.410100	64.715008	0
19965.360900	74.754303	0
19965.359300	84.754378	0
19965.359300	94.754769	0
19965.359000	104.755656	0
19965.359000	114.757907	0
19965.343100	124.774285	0
19965.357900	134.752568	0
19965.381900	144.740310	0
19965.335000	155.079635	0
19966.437500	165.029354	0
19962.207000	173.871304	0
19969.317600	182.607978	0
19965.735000	191.352586	0
19970.000000	200.000000	0
19950.000000	0.000000	0
19948.548700	8.659311	0
19956.456700	17.294404	0
19953.417000	26.058333	0
19957.324300	35.215395	0
19952.324000	44.208797	0
19956.045700	52.960006	0
19956.832400	62.800836	0
19956.700600	72.786666	0
19956.674300	82.763978	0
19956.699000	92.771546	0
19956.699600	102.770859	0
19956.699100	112.768119	0
19956.729900	122.741953	0
19956.663500	132.815907	0
19956.813600	142.639332	0
19957.329400	152.713920	0
19956.917800	164.131349	0
19952.370800	173.919289	0
19959.416000	182.659249	0
19955.732400	191.337934	0
19960.000000	200.000000	0
19940.000000	0.000000	0
19938.547800	8.660816	0
19946.527900	17.329271	0
19943.429800	26.004430	0
19947.396200	34.892070	0
19941.767900	43.505305	0
19945.163200	52.112437	0
19948.733000	59.682803	0
19948.004000	68.629276	0
19947.926300	78.471144	0
19948.032700	88.454556	0
19948.035600	98.465911	0
19948.013900	108.474933	0
19948.037700	118.466883	0
19948.158300	128.498623	0
19947.527200	139.026366	0
19949.151700	149.178344	0
19949.977000	157.657772	0
19946.377200	165.455395	0
19942.296500	174.061149	0
19949.492200	182.640756	0
19945.731600	191.339743	0
19950.000000	200.000000	0
19930.000000	0.000000	0
19928.547400	8.660362	0
19936.533200	17.323809	0
19933.414500	25.984922	0
19937.421200	34.628252	0
19931.816800	43.311084	0
19935.460100	52.018846	0
19940.391200	61.234750	0
19938.958300	71.907268	0
19939.400500	82.876292	0
19939.359500	93.027216	0
19939.365400	103.066514	0
19939.343800	113.037689	0
19939.382700	122.904555	0
19940.227000	131.857711	0
19936.483700	139.435493	0
19941.804500	146.845947	0
19940.706400	156.228175	0
19936.418600	165.264863	0
19932.313800	174.004288	0
19939.481900	182.679560	0
19935.731700	191.339743	0
19940.000000	200.000000	0
19920.000000	0.000000	0
19918.547300	8.660285	0
19926.530500	17.320149	0
19923.410400	25.980373	0
19927.403600	34.633959	0
19921.807600	43.327563	0
19925.889800	52.013606	0
19931.520300	61.638622	0
19930.369800	71.514074	0
19930.729800	80.264892	0
19930.675900	90.142826	0
19930.704000	100.135479	0
19930.566900	110.185564	0
19930.183600	120.613879	0
19931.311700	130.517923	0
19926.472800	139.241392	0
19933.062000	148.065870	0
19930.252300	156.755571	0
19926.387700	165.357323	0
19922.306700	174.019520	0
19929.482200	182.679560	0
19925.731700	191.339743	0
19930.000000	200.000000	0
19910.000000	0.000000	0
19908.547400	8.660264	0
19916.531100	17.320508	0
19913.410000	25.980607	0
19917.406500	34.640501	0
19911.792700	43.302132	0
19915.813400	51.913424	0
19921.061900	60.475469	0
19923.903600	68.087185	0
19921.754400	76.729717	0
19921.696300	86.384721	0
19922.019600	96.839676	0
19921.884800	106.882285	0
19921.570100	117.348669	0
19921.161200	129.156758	0
19916.635100	139.301880	0
19923.153800	148.012452	0
19920.188800	156.699553	0
19916.384100	165.359352	0
19912.306900	174.019520	0
19919.482600	182.679560	0
19915.731800	191.339743	0
19920.000000	200.000000	0
19900.000000	0.000000	0
19898.547400	8.660260	0
19906.531500	17.320435	0
19903.410000	25.980491	0
19907.406700	34.640475	0
19901.789400	43.301726	0
19905.837900	51.959976	0
19911.037200	60.621090	0
19914.950000	69.275071	0
19911.989400	79.362775	0
19913.236400	91.517544	0
19913.139900	101.521142	0
